Date,Open,High,Low,Close,Adj Close,Volume
2011-06-30,88.933334,89.088890,86.555557,88.333336,45.272903,8859208
2011-07-01,89.566666,89.566666,86.666664,87.055557,44.618019,2301048
2011-07-04,87.555557,88.511108,86.311111,87.500000,44.845802,2857720
2011-07-05,87.177780,89.866669,86.777779,89.444443,45.842373,5242774
2011-07-06,89.333336,89.666664,87.222221,88.855553,45.540550,3744580
2011-07-07,88.000000,89.500000,87.966667,88.955559,45.591816,3600891
2011-07-08,88.444443,88.444443,86.066666,87.244446,44.714821,3751969
2011-07-11,87.211113,88.955559,86.911110,88.255554,45.233047,3267171
2011-07-12,88.177780,89.555557,88.000000,88.866669,45.546246,5560173
2011-07-13,89.111115,90.177780,88.688889,89.288887,45.762657,4233852
2011-07-14,88.455559,89.077774,88.000000,88.377777,45.295677,2683836
2011-07-15,88.888885,90.444443,88.722221,89.777779,46.013214,2189205
2011-07-18,89.522224,91.222221,89.111115,90.844444,46.559906,2675002
2011-07-19,90.933334,91.744446,89.866669,90.255554,46.258087,2509240
2011-07-20,90.333336,90.388885,88.688889,89.033333,45.631672,1940913
2011-07-21,88.677780,89.344444,88.011108,88.411110,45.312775,889807
2011-07-22,88.244446,89.755554,88.000000,88.888885,45.557636,2775096
2011-07-25,88.888885,89.766663,88.666664,88.877777,45.551949,4329787
2011-07-26,89.099998,89.166664,85.166664,85.900002,44.025764,2636568
2011-07-27,86.455559,86.844444,85.166664,86.133331,44.145348,2957913
2011-07-28,87.099998,87.099998,83.777779,84.244446,43.177254,4965138
2011-07-29,84.111115,85.777779,84.044441,85.277779,43.706863,2684934
2011-08-01,85.533333,86.022224,82.244446,83.266663,42.676125,1616373
2011-08-02,83.555557,83.988892,82.666664,83.077774,42.579311,2240649
2011-08-03,82.900002,84.400002,82.444443,83.833336,42.966560,3430665
2011-08-04,85.333336,87.855553,84.333336,87.188889,44.686352,6122511
2011-08-05,87.577774,91.033333,86.433334,89.877777,46.064476,13786011
2011-08-08,90.222221,92.000000,88.900002,89.277779,45.756947,10623294
2011-08-09,89.855553,91.777779,87.255554,87.977776,45.090679,7451581
2011-08-10,88.655556,88.655556,86.500000,87.688889,44.942616,3182206
2011-08-11,87.733330,88.500000,86.222221,87.077774,44.629402,1886886
2011-08-12,87.466667,87.466667,84.599998,85.322220,43.729637,1600857
2011-08-16,84.911110,85.944443,82.044441,83.944443,43.023495,2513353
2011-08-17,84.011108,84.733330,83.255554,84.277779,43.194340,2986704
2011-08-18,84.466667,84.988892,83.155556,84.277779,43.194340,2723031
2011-08-19,84.222221,86.377777,84.222221,85.555557,43.849236,3317062
2011-08-22,85.777779,86.122223,84.488892,84.811111,43.467678,3511480
2011-08-23,84.922218,86.266663,83.733330,85.722221,43.934643,3412921
2011-08-24,85.322220,87.233330,84.911110,86.122223,44.139668,2540448
2011-08-25,86.044441,86.366669,82.666664,83.300003,42.693214,3481308
2011-08-26,82.888885,84.866669,82.699997,83.355553,42.721668,2604384
2011-08-29,83.433334,85.266663,83.077774,83.777779,42.938080,1933015
2011-08-30,84.466667,84.466667,82.666664,82.988892,42.533756,4848520
2011-09-02,82.922218,84.666664,82.444443,84.422218,43.268372,979182
2011-09-05,85.766663,86.266663,84.455559,85.177780,43.655609,1505385
2011-09-06,85.333336,86.800003,85.333336,86.377777,44.270630,3641472
2011-09-07,86.466667,87.199997,85.555557,87.066666,44.623714,3531690
2011-09-08,85.333336,85.333336,82.711113,82.944443,44.086288,3395970
2011-09-09,83.244446,83.466667,79.466667,80.166664,42.609856,5052978
